ID;Month;Sliding;Order;OrderS;Elapsed.Time;Time;Year;Ontogeny;Season;Site;TL;Weight;Fulton;Mg24;Mn55;Cu65;Zn66;Sr87;Ba138;Sample;Temp;Sal;Mg24w;Ca43w;Mn55w;Cu65w;Zn66w;Sr88w;Ba138w;MgCa;MnCa;CuCa;ZnCa;SrCa;BaCa
ID211;SEP;AUG;3;2;76.96502709;77;2022;Juvenile;Late dry;Sao Mateus;160;57.56;1.405273438;270.3481173;0.474732871;0.398648804;4.271612499;3201.578543;8.208482589;A008;22.42;29;28758.68675;890.0191838;3.084293523;0.07907127;0.480954426;32.70455422;0.511351576;32312434.69;3465.423643;88.842209;540.3865832;36745.89808;574.5399485
ID212;SEP;AUG;3;2;74.70196509;74.7;2022;Juvenile;Late dry;Sao Mateus;165;62.42;1.389542811;238.4050669;0.547948844;0.011952195;0.239852239;2601.291407;5.133392742;A008;22.42;29;28758.68675;890.0191838;3.084293523;0.07907127;0.480954426;32.70455422;0.511351576;32312434.69;3465.423643;88.842209;540.3865832;36745.89808;574.5399485
ID212;SEP;AUG;3;2;76.96600318;77;2022;Juvenile;Late dry;Sao Mateus;165;62.42;1.389542811;244.772982;0.519237307;0.196418816;0.188382618;3075.219813;5.183315477;A008;22.42;29;28758.68675;890.0191838;3.084293523;0.07907127;0.480954426;32.70455422;0.511351576;32312434.69;3465.423643;88.842209;540.3865832;36745.89808;574.5399485
ID212;SEP;AUG;3;2;79.22991896;79.2;2022;Juvenile;Late dry;Sao Mateus;165;62.42;1.389542811;257.4095505;0.313447144;0.023640089;0.139407833;3222.346489;5.127269793;A008;22.42;29;28758.68675;890.0191838;3.084293523;0.07907127;0.480954426;32.70455422;0.511351576;32312434.69;3465.423643;88.842209;540.3865832;36745.89808;574.5399485
ID070;OCT;SEP;4;3;58.85601807;58.9;2022;Juvenile;Early wet;Sao Mateus;180;80.87;1.386659808;222.0931689;0.648889412;0.208119312;0.268459431;3037.473704;5.679434366;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID070;OCT;SEP;4;3;61.11999488;61.1;2022;Juvenile;Early wet;Sao Mateus;180;80.87;1.386659808;233.1206769;0.520348436;0.114238756;0.389009701;3382.681594;5.347402954;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID070;OCT;SEP;4;3;63.38403296;63.4;2022;Juvenile;Early wet;Sao Mateus;180;80.87;1.386659808;227.6963427;0.830272903;0.032721087;0.268717856;3181.56599;5.186544923;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID197;OCT;SEP;4;3;74.70202589;74.7;2022;Juvenile;Early wet;Sao Mateus;196;127.96;1.699440709;270.8383136;1.026646986;0.30730349;0.424830592;3306.35516;8.071499395;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID197;OCT;SEP;4;3;76.96594191;77;2022;Juvenile;Early wet;Sao Mateus;196;127.96;1.699440709;225.6161181;0.276967117;0.135176301;0.424830592;2720.794146;4.528210063;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID197;OCT;SEP;4;3;79.22997999;79.2;2022;Juvenile;Early wet;Sao Mateus;196;127.96;1.699440709;230.5202466;0.043780397;0.303962998;0.264836064;2795.031297;3.476222742;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID198;OCT;SEP;4;3;63.38403296;63.4;2022;Juvenile;Early wet;Sao Mateus;133;40.13;1.70574551;229.1877748;1.574441733;0.116413494;0.37162249;3102.905082;3.192796961;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID198;OCT;SEP;4;3;65.64801002;65.6;2022;Juvenile;Early wet;Sao Mateus;133;40.13;1.70574551;228.0762746;0.83573904;0.181623407;0.122481383;3299.134971;3.071942905;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID198;OCT;SEP;4;3;67.91101098;67.9;2022;Juvenile;Early wet;Sao Mateus;133;40.13;1.70574551;238.1062039;0.310694906;0.153227749;0.953495984;3115.203131;3.290004284;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID199;OCT;SEP;4;3;70.174927;70.2;2022;Juvenile;Early wet;Sao Mateus;139;43.52;1.620483025;201.4993723;0.579760462;0.126859914;1.049792342;2974.71837;2.853489734;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID199;OCT;SEP;4;3;72.43786716;72.4;2022;Juvenile;Early wet;Sao Mateus;139;43.52;1.620483025;187.8776987;0.011513322;0.994281081;0.177307369;2845.627154;2.683552681;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID199;OCT;SEP;4;3;74.70202708;74.7;2022;Juvenile;Early wet;Sao Mateus;139;43.52;1.620483025;291.2381026;0.018506408;0.994281081;1.072898216;2666.80011;2.703225722;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID201;OCT;SEP;4;3;65.64697289;65.6;2022;Juvenile;Early wet;Sao Mateus;160;66.69;1.628173828;227.3988052;2.110664565;0.055350211;0.261228894;4089.117677;9.374871849;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID201;OCT;SEP;4;3;67.91101098;67.9;2022;Juvenile;Early wet;Sao Mateus;160;66.69;1.628173828;221.4136947;1.532626457;0.093937577;0.304792302;3357.351521;6.101951738;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID201;OCT;SEP;4;3;70.174927;70.2;2022;Juvenile;Early wet;Sao Mateus;160;66.69;1.628173828;214.8748192;1.308142011;0.107294953;0.108967024;2971.367207;5.202116311;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID202;OCT;SEP;4;3;67.91101098;67.9;2022;Juvenile;Early wet;Sao Mateus;149;52.31;1.581342397;208.3630467;1.01883955;0.838675262;1.487981125;2879.434516;3.784319549;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID202;OCT;SEP;4;3;70.17504907;70.2;2022;Juvenile;Early wet;Sao Mateus;149;52.31;1.581342397;199.5926315;1.267084506;2.703044618;0.319006091;3141.947904;3.799597762;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID202;OCT;SEP;4;3;72.43902612;72.4;2022;Juvenile;Early wet;Sao Mateus;149;52.31;1.581342397;207.7503748;0.067576208;2.5323664;0.817906366;3425.989898;4.32325444;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID204;OCT;SEP;4;3;83.75708008;83.8;2022;Juvenile;Early wet;Sao Mateus;203;142.02;1.697701743;195.2525688;1.798075016;0.131649002;0.159722987;3332.828681;5.053489311;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID204;OCT;SEP;4;3;86.02099586;86;2022;Juvenile;Early wet;Sao Mateus;203;142.02;1.697701743;186.0748689;0.045471753;0.289906427;0.04242486;3156.469905;4.130839589;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID204;OCT;SEP;4;3;88.2840569;88.3;2022;Juvenile;Early wet;Sao Mateus;203;142.02;1.697701743;955.2461292;1.798075016;0.771367991;0.847282915;2839.938209;0.697153357;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID205;OCT;SEP;4;3;81.49291992;81.5;2022;Juvenile;Early wet;Sao Mateus;230;195.02;1.602860196;230.3801358;1.724020663;0.009814134;0.416312846;3473.409264;10.24608104;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID205;OCT;SEP;4;3;83.75708008;83.8;2022;Juvenile;Early wet;Sao Mateus;230;195.02;1.602860196;259.1555861;0.643520057;0.105878395;0.280911187;3524.728307;7.589061612;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID205;OCT;SEP;4;3;86.02002001;86;2022;Juvenile;Early wet;Sao Mateus;230;195.02;1.602860196;229.932937;0.472354566;0.011890442;0.563584282;3208.35928;5.444249284;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID235;OCT;SEP;4;3;67.91113305;67.9;2022;Juvenile;Early wet;Sao Mateus;186;113.11;1.757770492;211.2080499;0.248529923;0.359569212;0.465201455;2683.156406;3.264372692;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID235;OCT;SEP;4;3;70.17407298;70.2;2022;Juvenile;Early wet;Sao Mateus;186;113.11;1.757770492;227.3295403;0.387785116;0.012473983;0.327408476;2661.390051;2.871954556;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID235;OCT;SEP;4;3;72.437989;72.4;2022;Juvenile;Early wet;Sao Mateus;186;113.11;1.757770492;222.1671666;0.248529923;0.032549471;0.186470546;2683.225722;2.668308687;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID236;OCT;SEP;4;3;65.64819407;65.6;2022;Juvenile;Early wet;Sao Mateus;190;125.1;1.823881032;203.9585518;0.325812321;0.143113887;0.036955045;3009.821287;4.329965642;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID236;OCT;SEP;4;3;67.91113305;67.9;2022;Juvenile;Early wet;Sao Mateus;190;125.1;1.823881032;214.2826914;0.482705359;0.901517101;0.329192633;3091.542885;3.750233599;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID236;OCT;SEP;4;3;70.17504907;70.2;2022;Juvenile;Early wet;Sao Mateus;190;125.1;1.823881032;202.8904275;0.325812321;0.004520371;0.126112087;2965.730614;3.672469238;A016;21.78;11;17736.85972;384.0745027;0.697390795;0.053979251;0.374880196;29.20365461;1.734159346;46180778.98;1815.76957;140.543698;976.0611371;76036.4315;4515.163943
ID159;NOV;OCT;5;4;74.70202708;74.7;2022;Juvenile;Early wet;Sao Mateus;221;158.08;1.464536184;269.7820095;0.142011526;0.218276887;0.565647934;3110.277855;6.216475589;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID159;NOV;OCT;5;4;76.96606493;77;2022;Juvenile;Early wet;Sao Mateus;221;158.08;1.464536184;267.3005519;0.688629135;0.444617396;0.316506553;3233.826477;6.23149322;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID159;NOV;OCT;5;4;79.23010302;79.2;2022;Juvenile;Early wet;Sao Mateus;221;158.08;1.464536184;285.9690398;0.184243962;0.253578658;0.488883094;3437.161188;7.586609117;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID160;NOV;OCT;5;4;70.17504907;70.2;2022;Juvenile;Early wet;Sao Mateus;194;113.54;1.555047646;215.1204489;0.799882766;0.136974754;0.111049839;2798.681554;2.12659835;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID160;NOV;OCT;5;4;72.43896508;72.4;2022;Juvenile;Early wet;Sao Mateus;194;113.54;1.555047646;205.5367106;1.944061094;0.040848778;0.192077653;2735.242691;2.421084698;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID160;NOV;OCT;5;4;74.70214891;74.7;2022;Juvenile;Early wet;Sao Mateus;194;113.54;1.555047646;213.3910232;1.02907572;1.181624033;0.199967718;3260.221163;3.351415046;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID161;NOV;OCT;5;4;67.91088796;67.9;2022;Juvenile;Early wet;Sao Mateus;202;128.24;1.555856007;223.8609224;0.193580616;0.239985033;0.047637857;3161.407234;7.242135743;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID161;NOV;OCT;5;4;70.17394996;70.2;2022;Juvenile;Early wet;Sao Mateus;202;128.24;1.555856007;244.3480467;0.246509355;0.071623469;0.047637857;3474.549939;7.123612893;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID161;NOV;OCT;5;4;72.43798804;72.4;2022;Juvenile;Early wet;Sao Mateus;202;128.24;1.555856007;235.3550572;0.089554989;0.276815486;2.835760031;3240.148043;6.955833513;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID162;NOV;OCT;5;4;76.96582103;77;2022;Juvenile;Early wet;Sao Mateus;182;102.44;1.699242673;247.6614277;0.911462528;0.182015341;0.276260898;2994.501147;4.188562491;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID162;NOV;OCT;5;4;79.22998095;79.2;2022;Juvenile;Early wet;Sao Mateus;182;102.44;1.699242673;248.4717773;1.6061929;0.006004999;0.047259359;2631.528185;4.357250237;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID162;NOV;OCT;5;4;81.49291992;81.5;2022;Juvenile;Early wet;Sao Mateus;182;102.44;1.699242673;265.0263696;0.213852764;0.071380085;0.42610699;3020.509339;5.942678792;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID220;NOV;OCT;5;4;76.96600294;77;2022;Juvenile;Early wet;Sao Mateus;189;122.73;1.817880461;242.6695704;2.391255158;0.175037926;0.244648558;3276.581633;5.831267966;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID220;NOV;OCT;5;4;79.23004103;79.2;2022;Juvenile;Early wet;Sao Mateus;189;122.73;1.817880461;238.3523761;0.074140966;0.161151619;0.100560057;3428.068055;5.54810314;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID220;NOV;OCT;5;4;81.49401808;81.5;2022;Juvenile;Early wet;Sao Mateus;189;122.73;1.817880461;229.579056;1.662754621;0.158307374;0.134868274;2979.375045;5.302586495;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID221;NOV;OCT;5;4;70.17504883;70.2;2022;Juvenile;Early wet;Sao Mateus;173;81.92;1.582164495;198.8878389;0.171550535;0.516568544;0.03118896;2977.509671;3.639167368;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID221;NOV;OCT;5;4;72.437989;72.4;2022;Juvenile;Early wet;Sao Mateus;173;81.92;1.582164495;204.1705988;1.049220716;0.05241887;0.357467965;3478.822779;3.868775481;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID221;NOV;OCT;5;4;74.70202684;74.7;2022;Juvenile;Early wet;Sao Mateus;173;81.92;1.582164495;212.7296468;1.385486699;0.114951461;1.146792296;3283.11074;3.507379358;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID222;NOV;OCT;5;4;47.53799391;47.5;2022;Juvenile;Early wet;Sao Mateus;104;17.56;1.561077606;227.4641783;0.008468367;0.131312147;0.031813387;2709.794623;1.641005678;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID222;NOV;OCT;5;4;49.80200195;49.8;2022;Juvenile;Early wet;Sao Mateus;104;17.56;1.561077606;235.7727923;0.072495587;0.075448606;0.23620074;2927.539663;1.663529637;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID222;NOV;OCT;5;4;52.06500196;52.1;2022;Juvenile;Early wet;Sao Mateus;104;17.56;1.561077606;235.0296234;0.065288042;0.190062766;0.189983164;2823.487281;2.071188151;A018;27.64;21;28605.49835;625.0192183;1.399783015;0.069768045;0.417677771;43.87859907;0.724926618;45767390.05;2239.583959;111.6254398;668.2638842;70203.5998;1159.846925
ID163;DEC;NOV;6;5;74.70202589;74.7;2022;Juvenile;Early wet;Sao Mateus;222;173.01;1.581292761;222.9822673;0.392292882;0.208811795;0.671876845;3080.565154;5.018662618;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID163;DEC;NOV;6;5;76.96600294;77;2022;Juvenile;Early wet;Sao Mateus;222;173.01;1.581292761;236.1555619;0.63193775;0.129698569;0.407646721;2845.118019;4.868174594;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID163;DEC;NOV;6;5;79.22900391;79.2;2022;Juvenile;Early wet;Sao Mateus;222;173.01;1.581292761;256.7352295;1.078433836;0.628879575;0.731737872;2308.775485;4.574990773;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID164;DEC;NOV;6;5;65.64703393;65.6;2022;Juvenile;Early wet;Sao Mateus;166;72.52;1.58538057;219.0268529;1.694377818;0.167251984;0.032532696;2606.645328;2.721396935;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID164;DEC;NOV;6;5;67.91101098;67.9;2022;Juvenile;Early wet;Sao Mateus;166;72.52;1.58538057;243.1034364;0.245021954;0.161303673;0.191234992;2867.660223;3.832778073;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID164;DEC;NOV;6;5;70.17401099;70.2;2022;Juvenile;Early wet;Sao Mateus;166;72.52;1.58538057;307.3641093;0.597092893;0.632788627;4.814409574;2731.733689;4.416894035;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID165;DEC;NOV;6;5;63.38400292;63.4;2022;Juvenile;Early wet;Sao Mateus;162;61.8;1.453595037;251.9682711;#VALOR!;0.181302039;0.160234008;3586.813157;3.816611174;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID165;DEC;NOV;6;5;65.64800978;65.6;2022;Juvenile;Early wet;Sao Mateus;162;61.8;1.453595037;224.1046192;#VALOR!;0.146930962;0.095646085;2919.971333;3.157040004;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID165;DEC;NOV;6;5;67.91101098;67.9;2022;Juvenile;Early wet;Sao Mateus;162;61.8;1.453595037;229.3775821;#VALOR!;0.352069571;1.600198785;3100.891721;1.098883544;A030;27.76;4;16749.33606;383.4007481;4.00641205;0.11495424;0.505733965;26.46266519;4.839668054;43686237.29;10449.67197;299.8278967;1319.074016;69020.90129;12623.00107
ID247;JAN;DEC;7;6;76.96600294;77;2023;Juvenile;Late wet;Sao Mateus;192;117.52;1.660382306;227.525943;0.777063026;0.137978529;0.001719261;3299.96223;25.30999115;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID247;JAN;DEC;7;6;79.22900391;79.2;2023;Juvenile;Late wet;Sao Mateus;192;117.52;1.660382306;229.2372395;0.022899932;0.281515462;0.300311847;3101.032695;21.8512855;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID247;JAN;DEC;7;6;81.49298096;81.5;2023;Juvenile;Late wet;Sao Mateus;192;117.52;1.660382306;226.7785327;1.031890739;0.028491793;0.222718378;2664.426031;24.20641357;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID248;JAN;DEC;7;6;76.96508813;77;2023;Juvenile;Late wet;Sao Mateus;170;71.74;1.460207612;264.9059637;1.471770059;0.304005677;0.812964287;3372.914215;48.34493998;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID248;JAN;DEC;7;6;79.22900414;79.2;2023;Juvenile;Late wet;Sao Mateus;170;71.74;1.460207612;238.0261178;1.995346603;0.343006056;0.728066291;3165.328671;46.92102635;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID248;JAN;DEC;7;6;81.49304199;81.5;2023;Juvenile;Late wet;Sao Mateus;170;71.74;1.460207612;323.9458857;1.037959111;1.44411205;1.005639352;3174.803555;50.70899753;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID249;JAN;DEC;7;6;70.17407298;70.2;2023;Juvenile;Late wet;Sao Mateus;193;123.13;1.712742019;248.5838683;1.414594784;0.134226694;0.334010435;3077.535823;42.11328677;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID249;JAN;DEC;7;6;72.437989;72.4;2023;Juvenile;Late wet;Sao Mateus;193;123.13;1.712742019;269.122249;0.364494732;0.117593434;0.369107563;3546.202684;42.8313323;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID249;JAN;DEC;7;6;74.70214891;74.7;2023;Juvenile;Late wet;Sao Mateus;193;123.13;1.712742019;262.5828227;0.443320528;0.220337999;0.23391129;2978.272259;40.40598477;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID251;JAN;DEC;7;6;67.91101098;67.9;2023;Juvenile;Late wet;Sao Mateus;172;74.81;1.470192876;253.5756174;0.99077118;0.22889388;0.910891474;2695.103149;37.38391724;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID251;JAN;DEC;7;6;70.1739502;70.2;2023;Juvenile;Late wet;Sao Mateus;172;74.81;1.470192876;279.199103;0.561463139;0.384127986;0.395734317;3570.177853;38.88502924;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
